,id,yr_sold,garage_area,year_built,full_bath,year_remod/add,fireplaces,overall_cond,lot_area,lot_frontage,neighborhood,bldg_type,kitchen_qual,saleprice
1565,2268,2007,471,2001,2,2001,0,5,6718,0,Timber,1Fam,Gd,180500
1566,816,2009,820,2000,4,2000,2,5,11855,0,SawyerW,Duplex,TA,269500
1567,1616,2007,433,2003,2,2003,1,5,12394,0,Gilbert,1Fam,Gd,225000
1568,2233,2007,720,1940,1,1950,0,7,7000,50,IDOTRR,1Fam,Gd,141000
1569,439,2009,927,2008,2,2008,1,5,10367,87,NridgHt,1Fam,Ex,335000
1570,260,2010,308,1977,1,2004,0,8,15240,38,CollgCr,1Fam,TA,150000
1571,2523,2006,894,1981,0,1987,1,5,50271,68,Veenker,1Fam,Gd,385000
1572,627,2009,486,1965,2,1990,3,6,13600,85,NAmes,1Fam,TA,205000
1573,251,2010,632,2006,2,2006,0,5,6762,64,CollgCr,1Fam,Gd,206000
1574,2163,2007,626,2004,2,2004,0,5,8500,63,CollgCr,1Fam,Gd,179600
1575,2819,2006,396,1951,1,1951,0,5,8877,67,Edwards,1Fam,TA,102000
1576,1025,2008,540,1977,2,1977,0,6,15611,0,NWAmes,1Fam,Ex,175000
1577,2592,2006,896,1956,1,2001,0,5,13300,70,NAmes,1Fam,TA,159000
1578,1491,2008,480,1976,1,1976,1,6,6500,65,Edwards,1Fam,TA,135000
1579,2742,2006,325,1954,2,1972,0,4,9525,75,Edwards,1Fam,TA,136900
1580,2497,2006,288,1961,1,1994,1,7,6993,65,Sawyer,1Fam,TA,135000
1581,495,2009,856,1999,2,1999,1,5,9430,82,NoRidge,1Fam,Gd,337000
1582,2528,2006,619,1968,2,1984,1,7,11029,0,NWAmes,1Fam,Gd,250000
1583,1033,2008,787,1996,2,1996,1,5,14311,0,NWAmes,1Fam,Gd,306000
1584,764,2009,0,1987,3,1988,0,5,10800,60,Edwards,Duplex,TA,179000
1585,1165,2008,540,2007,2,2007,0,5,3604,34,Somerst,TwnhsE,Gd,146000
1586,2037,2007,720,1915,1,1950,1,5,10320,60,IDOTRR,1Fam,TA,161000
1587,113,2010,480,1977,2,2001,2,7,10603,0,NWAmes,1Fam,Gd,205000
1588,1572,2008,512,1986,2,1986,1,6,4084,42,Timber,TwnhsE,Gd,241500
1589,2052,2007,261,1961,1,1961,0,5,7943,61,Sawyer,1Fam,TA,118500
1590,2702,2006,288,1958,1,1958,0,4,6930,92,ClearCr,1Fam,Gd,130000
1591,1981,2007,379,1940,1,1950,2,8,7200,60,OldTown,1Fam,TA,130000
1592,2335,2006,736,2006,2,2006,1,5,16052,82,StoneBr,1Fam,Ex,535000
1593,563,2009,252,1962,1,1962,0,6,7150,65,Sawyer,1Fam,TA,123000
1594,1502,2008,0,1955,2,1955,0,5,6012,65,Edwards,Duplex,TA,82000
1595,1310,2008,288,1920,1,1965,0,8,5350,53,OldTown,1Fam,TA,132000
1596,2598,2006,326,1921,1,1968,0,6,5400,60,OldTown,1Fam,TA,108480
1597,2715,2006,512,1967,1,1967,1,5,9535,0,Sawyer,1Fam,TA,165000
1598,1810,2007,566,2006,2,2006,0,5,7441,65,SawyerW,1Fam,Gd,181000
1599,778,2009,384,1961,2,1961,1,5,15400,88,Sawyer,1Fam,TA,165000
1600,339,2010,275,1969,2,1969,0,5,10544,68,Mitchel,1Fam,TA,161000
1601,2460,2006,510,2006,2,2006,0,5,10936,85,Somerst,1Fam,Gd,199000
1602,320,2010,510,2002,2,2003,1,5,11316,80,Timber,1Fam,Gd,214900
1603,2461,2006,584,2006,2,2006,0,5,8640,72,Somerst,1Fam,Gd,198600
1604,2449,2006,420,1998,2,1998,1,5,12090,93,NoRidge,1Fam,Gd,258000
1605,817,2009,820,2000,4,2000,2,5,7939,0,SawyerW,Duplex,TA,269500
1606,1096,2008,403,2002,2,2002,1,5,7750,0,Gilbert,1Fam,Gd,176000
1607,1893,2007,309,1964,2,1991,0,7,9350,85,NAmes,1Fam,Gd,158000
1608,479,2009,527,2002,2,2002,1,5,7750,0,Gilbert,1Fam,Gd,184100
1609,1657,2007,944,1971,2,1971,1,5,13001,128,NWAmes,1Fam,TA,170000
1610,937,2009,501,1986,2,1986,1,6,13607,0,Crawfor,1Fam,TA,208000
1611,879,2009,420,2003,1,2003,0,5,4435,0,CollgCr,TwnhsE,Gd,140000
1612,945,2009,482,2007,2,2008,1,5,3843,44,Crawfor,TwnhsE,Ex,230000
1613,1010,2008,462,1989,2,1989,1,5,5950,65,StoneBr,TwnhsE,Gd,188500
1614,2861,2006,410,1940,1,1950,1,6,12400,80,Crawfor,1Fam,TA,194000
1615,1245,2008,384,1956,1,1958,0,5,10425,75,NAmes,1Fam,TA,133000
1616,854,2009,343,1978,1,1978,0,5,16269,0,CollgCr,1Fam,TA,140000
1617,1437,2008,532,2000,2,2000,0,5,8998,68,CollgCr,1Fam,Gd,207500
1618,586,2009,515,1967,2,1997,1,7,10400,80,NWAmes,1Fam,Gd,256900
1619,1947,2007,240,1940,1,1950,0,6,10134,60,OldTown,1Fam,TA,109000
1620,815,2009,400,1979,2,1979,0,5,7007,64,SawyerW,Duplex,TA,113722
1621,831,2009,844,2005,2,2006,1,5,11645,78,CollgCr,1Fam,Gd,237000
1622,1919,2007,692,1963,1,1963,0,7,8250,60,NAmes,1Fam,Gd,142100
1623,2306,2006,452,1954,2,1954,0,5,11027,0,NAmes,1Fam,TA,149900
1624,430,2009,896,2008,2,2008,1,5,12350,95,NridgHt,1Fam,Ex,404000
1625,2618,2006,441,1962,3,1998,2,8,18275,0,NAmes,1Fam,TA,277500
1626,245,2010,476,1985,2,1985,1,5,9206,77,SawyerW,1Fam,Gd,178000
1627,462,2009,550,2006,2,2006,1,5,6240,48,NridgHt,TwnhsE,Gd,254000
1628,182,2010,780,1923,1,1970,1,2,9656,68,OldTown,1Fam,TA,12789
1629,1625,2007,402,1995,2,1996,1,5,7875,63,Gilbert,1Fam,TA,176000
1630,2381,2006,840,2006,3,2006,0,5,16259,111,NridgHt,1Fam,Gd,342643
1631,1827,2007,288,1967,1,1967,0,6,6173,0,Sawyer,1Fam,TA,125500
1632,1580,2008,438,1989,2,1989,1,5,12890,75,Timber,1Fam,TA,150000
1633,1803,2007,594,2007,2,2007,1,5,10440,84,Somerst,1Fam,Ex,261329
1634,1132,2008,0,2004,1,2005,0,5,7500,63,SawyerW,1Fam,Gd,141000
1635,1941,2007,280,1953,1,1953,1,6,9532,75,NAmes,1Fam,TA,153000
1636,1742,2007,648,2006,2,2007,1,5,3922,53,Blmngtn,TwnhsE,Gd,172500
1637,2026,2007,384,1915,1,2003,0,7,8730,60,BrkSide,1Fam,TA,153575
1638,2245,2007,216,1930,1,2007,0,9,6060,60,IDOTRR,1Fam,Gd,124900
1639,1691,2007,732,2006,2,2007,1,5,14450,107,NridgHt,1Fam,Ex,415298
1640,725,2009,207,1920,1,1950,0,6,5400,60,OldTown,1Fam,TA,119000
1641,1787,2007,825,2006,2,2006,1,5,10000,85,Somerst,1Fam,Gd,227000
1642,1216,2008,312,1959,1,2006,0,7,10007,72,NAmes,1Fam,Gd,145500
1643,2654,2006,200,1921,1,1950,0,5,7830,52,OldTown,1Fam,TA,61500
1644,2310,2006,506,1969,2,1969,1,6,11727,90,NAmes,1Fam,TA,192100
1645,761,2009,308,1915,1,1965,0,7,10320,60,IDOTRR,2fmCon,TA,116000
1646,1884,2007,264,1958,1,1958,0,8,10482,65,NAmes,1Fam,TA,145000
1647,449,2009,886,2003,2,2003,1,5,15274,110,NridgHt,1Fam,Ex,445000
1648,856,2009,484,1977,2,2008,0,7,8800,61,CollgCr,1Fam,Gd,150500
1649,11,2010,440,1993,2,1994,1,5,10000,75,Gilbert,1Fam,TA,175900
1650,389,2009,528,1974,2,1974,1,6,10140,78,NWAmes,1Fam,TA,167900
1651,2415,2006,660,2006,2,2006,1,5,14054,58,Gilbert,1Fam,Gd,219210
1652,77,2010,462,1992,2,1992,1,5,11218,70,SawyerW,1Fam,Gd,189000
1653,1238,2008,292,1957,1,1957,2,4,8856,74,NAmes,1Fam,TA,136500
1654,223,2010,416,1966,1,2008,0,7,7800,65,Sawyer,1Fam,Gd,137900
1655,723,2009,280,1910,1,2006,0,4,7200,60,OldTown,1Fam,TA,85000
1656,2562,2006,528,1951,2,1951,0,3,10680,89,NAmes,1Fam,TA,137900
1657,995,2008,472,1998,2,1998,0,5,9535,59,Gilbert,1Fam,TA,195500
1658,287,2010,216,1915,1,1950,0,4,6858,66,SWISU,1Fam,Fa,128000
1659,1152,2008,420,1961,1,2007,1,8,8100,75,Sawyer,1Fam,Gd,135000
1660,1449,2008,576,1975,1,1975,1,6,9216,0,CollgCr,1Fam,TA,143195
1661,1330,2008,308,1930,1,1960,0,6,9100,50,BrkSide,1Fam,TA,79500
1662,1134,2008,478,2003,2,2004,0,5,12774,67,SawyerW,1Fam,Gd,192500
1663,706,2009,308,1950,1,1970,0,7,6000,50,OldTown,1Fam,TA,129500
1664,1617,2007,373,1995,2,1996,1,5,10364,0,Gilbert,1Fam,TA,168000
1665,1339,2008,240,1939,2,1950,1,5,6000,50,BrkSide,1Fam,TA,105000
1666,1664,2007,576,1971,1,1971,0,5,10530,0,NAmes,1Fam,TA,143250
1667,1433,2008,352,1995,1,2006,0,6,9525,75,CollgCr,1Fam,Gd,144000
1668,75,2010,463,1994,2,2002,2,5,8880,0,SawyerW,1Fam,Gd,205000
1669,2255,2007,528,1974,1,1974,1,6,8410,82,Mitchel,1Fam,TA,143000
1670,1170,2008,588,2001,1,2001,1,5,4385,42,Somerst,TwnhsE,Ex,290000
1671,45,2010,820,2009,2,2010,2,5,12919,100,NridgHt,1Fam,Ex,611657
1672,836,2009,576,1996,1,1996,0,5,12464,82,CollgCr,1Fam,Gd,152000
1673,8,2010,506,1992,2,1992,0,5,5005,43,StoneBr,TwnhsE,Gd,191500
1674,1704,2007,852,2004,2,2005,1,5,9591,76,NridgHt,1Fam,Gd,317000
1675,2068,2007,224,1940,1,1998,2,8,6960,70,Sawyer,1Fam,Gd,165250
1676,1488,2008,264,1966,1,1966,0,5,9825,75,Edwards,1Fam,TA,123000
1677,1391,2008,621,1956,1,1956,1,8,14175,88,Sawyer,1Fam,TA,185000
1678,2633,2006,528,1962,1,1962,0,6,7400,74,NAmes,1Fam,TA,120000
1679,1872,2007,484,1966,2,1966,1,7,10738,88,NWAmes,1Fam,TA,158500
1680,1138,2008,520,2004,2,2004,0,5,8366,65,SawyerW,1Fam,Gd,173000
1681,1899,2007,462,1962,2,1962,0,5,9842,70,NAmes,Duplex,TA,101800
1682,915,2009,576,1936,1,2007,0,9,7200,60,SWISU,1Fam,Gd,155000
1683,660,2009,264,1925,1,1950,0,7,10230,60,OldTown,1Fam,Ex,125000
1684,2004,2007,331,1956,1,1956,0,6,8626,52,OldTown,1Fam,TA,104500
1685,443,2009,738,2004,2,2005,1,5,8834,74,NridgHt,1Fam,Ex,350000
1686,2627,2006,400,1950,2,1950,0,4,8544,60,NAmes,Duplex,TA,93500
1687,1438,2008,588,1999,2,1999,0,5,9179,68,CollgCr,1Fam,Gd,193000
1688,1525,2008,672,1922,2,1994,1,7,11526,79,Crawfor,1Fam,TA,191000
1689,2644,2006,270,1930,1,2005,0,8,5684,70,OldTown,1Fam,Gd,110000
1690,866,2009,531,2001,2,2001,1,5,11885,0,CollgCr,1Fam,Ex,261500
1691,620,2009,338,1956,1,1956,0,6,9600,80,NAmes,1Fam,TA,128900
1692,2451,2006,959,1993,3,1994,1,5,17242,114,NoRidge,1Fam,Ex,584500
1693,2186,2007,248,1954,1,1954,0,5,10215,75,Edwards,1Fam,TA,111000
1694,2025,2007,576,1926,1,1950,0,5,8550,60,BrkSide,1Fam,TA,90000
1695,1916,2007,596,1965,2,1979,1,5,18450,0,NAmes,1Fam,TA,129000
1696,1542,2008,924,1954,1,2006,1,7,14778,0,Crawfor,1Fam,Gd,224000
1697,1163,2008,480,2005,2,2005,0,5,3180,30,Somerst,TwnhsE,Gd,165000
1698,205,2010,180,1920,1,1993,0,8,3068,52,OldTown,1Fam,TA,122000
1699,2261,2007,502,2006,2,2007,1,5,8298,68,Timber,1Fam,Ex,267300
1700,423,2009,820,2008,3,2009,2,5,13518,104,NridgHt,1Fam,Ex,485000
1701,2687,2006,576,1962,2,1962,1,5,33120,90,OldTown,1Fam,TA,220000
1702,1436,2008,600,1997,2,1997,0,5,13142,0,CollgCr,1Fam,Gd,215700
1703,444,2009,862,2004,2,2005,1,5,11362,107,NridgHt,1Fam,Gd,280000
1704,1067,2008,732,2003,2,2004,1,5,10845,92,NridgHt,1Fam,Gd,284000
1705,2290,2007,0,1970,1,1970,0,6,1936,21,MeadowV,Twnhs,TA,84500
1706,168,2010,440,1963,1,1984,1,7,9760,80,NAmes,1Fam,TA,192000
1707,2643,2006,200,1930,1,1950,1,8,3960,66,OldTown,1Fam,Gd,105000
1708,2802,2006,484,2004,2,2005,1,5,9100,70,CollgCr,1Fam,Gd,216837
1709,1224,2008,450,1960,2,1960,0,6,9600,80,NAmes,1Fam,Gd,141500
1710,1382,2008,450,1967,1,2003,0,7,9764,57,Sawyer,1Fam,Gd,130000
1711,853,2009,0,1978,2,1978,0,5,8430,60,CollgCr,1Fam,TA,124000
1712,2237,2007,0,1923,2,1999,0,6,9060,50,IDOTRR,1Fam,Gd,150909
1713,2585,2006,280,1952,1,2003,0,6,12778,66,NAmes,1Fam,TA,139500
1714,2193,2007,528,1955,1,1955,0,5,8172,60,Edwards,1Fam,TA,79275
1715,2262,2007,472,2006,2,2006,1,5,9037,64,Timber,1Fam,Ex,265900
1716,1528,2008,160,1930,1,1950,0,5,6292,52,SWISU,1Fam,TA,91000
1717,370,2009,567,1977,2,1977,1,6,11900,85,Gilbert,1Fam,TA,185000
1718,2629,2006,300,1959,1,1959,0,6,7945,70,NAmes,1Fam,TA,141000
1719,1703,2007,728,2007,2,2008,1,5,16659,134,NridgHt,1Fam,Gd,260116
1720,793,2009,234,1941,1,1950,0,6,9340,50,Edwards,1Fam,TA,113000
1721,1429,2008,811,1995,2,1995,1,5,11454,0,SawyerW,1Fam,Gd,225000
1722,648,2009,240,1945,1,1950,0,6,8480,80,NAmes,1Fam,Fa,113000
1723,279,2010,352,1975,1,1975,1,6,6305,65,Edwards,1Fam,TA,125200
1724,1705,2007,786,2007,2,2007,2,5,9709,82,NridgHt,1Fam,Ex,319500
1725,1257,2008,288,1945,1,1950,1,6,10930,60,NAmes,1Fam,TA,140000
1726,2894,2006,518,1958,1,1958,2,5,50102,0,Timber,1Fam,TA,250764
1727,1062,2008,656,2007,2,2007,1,5,8899,74,NridgHt,1Fam,Gd,250000
1728,1729,2007,400,2005,2,2006,1,5,10237,65,Gilbert,1Fam,Gd,176000
1729,1925,2007,464,1957,1,1969,3,6,9736,80,NAmes,1Fam,TA,174850
1730,415,2009,440,1978,2,1978,1,5,2364,24,NPkVill,TwnhsE,TA,147000
1731,78,2010,264,1979,2,1979,1,5,7892,55,SawyerW,TwnhsE,TA,99500
1732,428,2009,864,2009,2,2009,1,5,12350,95,NridgHt,1Fam,Ex,398800
1733,1756,2007,460,1999,2,2000,1,5,7917,62,Gilbert,1Fam,TA,175000
1734,1280,2008,350,1954,1,1954,0,7,7200,60,NAmes,1Fam,TA,109500
1735,1928,2007,484,1970,2,1970,1,3,12155,0,NAmes,1Fam,TA,163500
1736,2671,2006,0,1941,1,1950,2,5,7446,0,BrkSide,1Fam,TA,100000
1737,2501,2006,888,1992,2,1993,3,5,11025,105,NoRidge,1Fam,Gd,334000
1738,225,2010,280,1968,1,1968,0,5,7832,65,Sawyer,1Fam,TA,137250
1739,2317,2006,576,2005,2,2006,1,5,19378,134,Gilbert,1Fam,Gd,320000
1740,160,2010,576,1959,1,2006,1,7,9830,0,NAmes,1Fam,Gd,162000
1741,100,2010,484,2009,2,2009,1,5,4403,0,Somerst,1Fam,Gd,222000
1742,482,2009,393,2003,2,2003,1,5,8174,0,Gilbert,1Fam,Gd,178000
1743,177,2010,240,1940,1,1992,2,7,7200,60,OldTown,1Fam,Gd,119000
1744,1971,2007,264,1962,2,1962,1,5,7590,69,NAmes,1Fam,TA,169500
1745,484,2009,554,2000,2,2000,1,5,8795,0,Gilbert,1Fam,Gd,236000
1746,1561,2008,525,2007,2,2008,1,5,3843,44,Crawfor,TwnhsE,Ex,294464
1747,992,2008,576,1969,2,1969,2,5,11075,85,NAmes,1Fam,TA,206900
1748,73,2010,618,2004,2,2004,0,5,10142,76,SawyerW,1Fam,Gd,233000
1749,2646,2006,280,1924,1,1950,0,5,7741,56,OldTown,1Fam,TA,108000
1750,994,2008,420,1995,2,1996,1,5,8139,65,Gilbert,1Fam,TA,165000
1751,2138,2007,748,1977,1,1977,0,5,8982,45,CollgCr,1Fam,TA,134900
1752,2013,2007,240,1939,1,1950,0,7,6120,51,BrkSide,1Fam,TA,113000
1753,2126,2007,242,1996,1,1996,0,5,16561,70,CollgCr,1Fam,TA,147900
1754,898,2009,0,1922,1,1950,0,8,4060,56,Edwards,1Fam,TA,99900
1755,1048,2008,460,1975,2,1975,0,6,2308,24,NPkVill,TwnhsE,TA,143000
1756,2676,2006,528,1934,1,1950,1,6,6240,52,BrkSide,1Fam,TA,114500
1757,2498,2006,288,1967,1,1967,1,6,8789,0,Sawyer,1Fam,TA,129200
1758,1560,2008,482,2008,2,2008,1,5,5587,64,Crawfor,TwnhsE,Gd,392500
1759,296,2010,252,1941,2,2006,2,9,9042,66,Crawfor,1Fam,Gd,266500
1760,354,2009,396,1998,2,1998,1,5,8923,57,Gilbert,1Fam,TA,177500
1761,970,2009,384,1968,1,1968,0,7,12518,75,Mitchel,1Fam,Gd,139500
1762,884,2009,440,2007,2,2007,1,5,11069,85,CollgCr,1Fam,Gd,170000
1763,1894,2007,539,1964,2,1997,1,7,8800,80,NAmes,1Fam,TA,224500
1764,450,2009,730,2003,3,2004,1,5,13262,96,NridgHt,1Fam,Gd,290000
1765,2031,2007,240,1931,1,1950,2,4,7758,0,IDOTRR,1Fam,TA,169500
1766,949,2009,550,2004,2,2005,1,5,12118,43,Mitchel,1Fam,Gd,240000
1767,1907,2007,288,1955,1,1955,0,6,9600,80,NAmes,1Fam,TA,144000
1768,1906,2007,540,1964,1,1978,1,6,9500,100,NAmes,1Fam,TA,165000
1769,549,2009,542,1990,2,1991,0,5,7175,50,SawyerW,TwnhsE,Gd,145000
1770,243,2010,504,1964,2,1964,0,3,11200,0,Edwards,1Fam,TA,114000
1771,1697,2007,895,2006,2,2006,1,5,14226,110,NridgHt,1Fam,Gd,395000
1772,2365,2006,440,1973,1,1973,0,5,2760,24,BrDale,TwnhsE,TA,105500
1773,310,2010,741,1998,2,1999,1,5,11050,85,Mitchel,1Fam,Gd,254900
1774,1961,2007,357,1950,1,1950,1,3,7200,60,NAmes,1Fam,TA,102000
1775,849,2009,622,2001,2,2001,0,5,12420,79,CollgCr,1Fam,Gd,230000
1776,2018,2007,180,1920,1,2004,0,8,6120,51,BrkSide,1Fam,TA,137500
1777,1328,2008,288,1928,1,1983,1,7,7111,55,BrkSide,1Fam,TA,138000
1778,801,2009,576,1983,1,1983,1,5,19255,66,SawyerW,1Fam,Gd,156500
1779,400,2009,463,1970,1,1970,0,7,8120,70,NAmes,1Fam,TA,124500
1780,1650,2007,534,1977,2,1977,1,6,11952,92,NWAmes,1Fam,TA,190000
1781,1084,2008,388,2007,2,2007,1,5,3182,43,Blmngtn,1Fam,Gd,159895
1782,1522,2008,621,1921,3,1998,0,6,9842,51,SWISU,1Fam,TA,189000
1783,2496,2006,0,1964,1,1964,0,6,8020,0,Sawyer,1Fam,TA,124000
1784,220,2010,528,1957,1,1996,1,6,11341,0,Sawyer,1Fam,TA,121500
1785,1254,2008,484,1957,2,1957,0,5,12436,76,NAmes,Duplex,TA,146000
1786,1443,2008,626,2000,2,2001,0,5,12192,75,CollgCr,1Fam,Gd,235000
1787,2885,2006,525,2004,2,2005,1,5,3842,44,Crawfor,TwnhsE,Gd,300000
1788,2920,2006,0,1970,1,1970,0,7,1936,21,MeadowV,Twnhs,TA,90500
1789,1197,2008,576,1965,2,1965,0,5,13101,74,NAmes,Duplex,TA,142600
1790,848,2009,544,2002,2,2002,0,5,9808,67,CollgCr,1Fam,Gd,227000
1791,926,2009,400,1940,2,1950,2,6,8145,0,Crawfor,Duplex,TA,205000
1792,2158,2007,482,1999,1,2000,1,5,17227,73,CollgCr,1Fam,Gd,246900
1793,1555,2008,185,1895,1,1950,0,7,5280,60,IDOTRR,1Fam,TA,89000
1794,278,2010,480,1948,1,1950,0,5,11792,89,Edwards,1Fam,Fa,64000
1795,2522,2006,484,1978,1,1978,1,5,3876,40,Greens,Twnhs,Gd,170000
1796,434,2009,1020,2008,3,2009,1,5,13891,107,NridgHt,1Fam,Ex,582933
1797,2683,2006,440,1925,1,1980,1,6,6000,50,OldTown,1Fam,Gd,110500
1798,2173,2007,622,1960,1,1960,0,6,8240,80,Edwards,1Fam,TA,110000
1799,894,2009,0,1947,1,2008,0,9,9405,50,Edwards,1Fam,TA,118000
1800,1066,2008,871,2003,2,2004,1,5,10625,85,NridgHt,1Fam,Gd,284000
1801,1261,2008,490,1962,1,1962,1,6,9247,70,NAmes,1Fam,TA,171000
1802,537,2009,478,2004,2,2004,0,5,10628,96,SawyerW,1Fam,Gd,193000
1803,2301,2007,502,1976,1,2003,0,6,11000,0,Mitchel,1Fam,TA,135000
1804,2854,2006,288,1919,1,1950,1,8,9399,54,Crawfor,1Fam,Gd,167000
1805,2649,2006,528,1950,1,1950,0,5,7200,60,OldTown,1Fam,TA,105000
1806,2776,2006,472,1999,2,1999,0,5,10264,78,CollgCr,1Fam,Gd,214000
1807,2403,2006,746,2004,2,2004,1,5,13215,0,NridgHt,1Fam,Gd,279000
1808,2355,2006,485,1975,3,2000,1,6,10530,81,NWAmes,1Fam,Gd,184500
1809,1983,2007,308,1948,1,2002,0,7,6000,50,OldTown,1Fam,TA,120000
1810,547,2009,528,1992,2,1992,0,6,7703,70,SawyerW,1Fam,Gd,171500
1811,1842,2007,528,2006,2,2007,0,5,4251,35,Somerst,TwnhsE,Gd,164700
1812,2748,2006,506,1989,2,1989,1,4,12128,88,SawyerW,1Fam,Ex,209000
1813,2425,2006,388,2004,2,2004,1,5,3072,0,Blmngtn,TwnhsE,Gd,225000
1814,2837,2006,0,1910,1,1996,0,3,8410,58,Edwards,1Fam,TA,81000
1815,2456,2006,928,2006,2,2006,1,5,15218,49,Somerst,1Fam,Gd,336820
1816,2114,2007,454,1988,2,1989,1,5,14364,0,SawyerW,1Fam,TA,277000
1817,1890,2007,312,1960,1,1960,0,7,8680,70,NAmes,1Fam,TA,117600
1818,621,2009,271,1950,1,2005,0,8,9600,80,NAmes,1Fam,TA,140000
1819,1427,2008,874,2008,2,2008,2,5,11778,91,CollgCr,1Fam,Ex,395039
1820,1728,2007,572,2007,3,2007,0,5,15810,59,Gilbert,1Fam,Gd,181755
1821,2472,2006,612,2005,2,2006,0,5,11024,91,SawyerW,1Fam,Gd,186800
1822,610,2009,549,1965,2,1965,1,6,8970,0,NAmes,1Fam,TA,177500
1823,1950,2007,216,1927,2,2007,0,6,10800,60,OldTown,1Fam,TA,64500
1824,94,2010,506,2004,2,2005,1,5,4835,25,Somerst,TwnhsE,Gd,260000
1825,1745,2007,388,2007,2,2007,1,5,3710,53,Blmngtn,1Fam,Gd,185485
1826,744,2009,180,1931,1,1993,0,7,6120,51,BrkSide,1Fam,TA,105000
1827,1859,2007,512,1976,2,1994,1,7,9600,80,Veenker,1Fam,TA,187000
1828,2343,2006,440,1984,2,1998,0,7,14145,91,NWAmes,1Fam,Gd,202500
1829,1713,2007,878,2005,2,2006,0,5,9926,70,NridgHt,1Fam,Gd,245700
1830,1816,2007,283,1980,1,1980,2,5,8012,50,SawyerW,TwnhsE,TA,128000
1831,2390,2006,878,2005,2,2005,1,5,10240,80,NridgHt,1Fam,Ex,275500
1832,364,2009,490,1999,2,1999,1,5,10762,0,Gilbert,1Fam,Gd,225000
1833,684,2009,288,1959,1,1959,0,5,8000,80,NAmes,1Fam,TA,138000
1834,32,2010,264,1971,1,1971,0,5,1680,21,BrDale,Twnhs,TA,88000
1835,1698,2007,694,2006,2,2006,1,5,13693,105,NridgHt,1Fam,Ex,380000
1836,1129,2008,660,2007,2,2007,1,5,10625,85,Somerst,1Fam,Gd,256000
1837,165,2010,576,1951,1,2000,0,7,7200,60,NAmes,1Fam,Gd,134800
1838,935,2009,462,1980,1,1980,1,6,1612,24,Blueste,Twnhs,TA,121000
1839,1802,2007,578,2007,3,2007,0,6,10207,84,Somerst,1Fam,Gd,227875
1840,250,2010,776,2008,2,2008,0,5,10475,64,CollgCr,1Fam,Gd,245350
1841,2668,2006,0,1920,2,1950,0,7,5976,33,OldTown,Duplex,TA,93500
1842,236,2010,366,1920,1,1950,0,5,10625,85,Edwards,1Fam,TA,83000
1843,2117,2007,501,1992,2,1992,2,5,53107,0,ClearCr,1Fam,Gd,240000
1844,2029,2007,240,1901,2,1950,0,4,5680,40,OldTown,1Fam,TA,113000
1845,636,2009,297,1958,1,1998,0,7,12400,66,NAmes,1Fam,TA,155000
1846,1155,2008,288,1961,1,1996,0,8,6768,65,Sawyer,1Fam,Gd,142000
1847,739,2009,180,1926,1,2004,0,7,6000,50,BrkSide,1Fam,TA,119000
1848,1608,2008,423,1940,2,1985,0,7,12508,75,Mitchel,1Fam,TA,160000
1849,1087,2008,398,2004,2,2004,1,5,7415,62,Gilbert,1Fam,TA,193000
1850,1774,2007,517,1992,2,1993,1,5,11762,88,NoRidge,1Fam,Gd,263000
1851,2816,2006,400,2005,2,2005,1,5,8767,65,CollgCr,1Fam,Gd,164990
1852,2194,2007,280,1954,1,1954,1,6,8190,60,Edwards,1Fam,TA,119000
1853,523,2009,692,2006,2,2007,1,5,7500,75,Somerst,1Fam,Gd,238500
1854,2767,2006,576,1975,2,1975,2,5,70761,62,ClearCr,1Fam,Gd,280000
1855,1837,2007,476,2006,2,2007,0,5,3784,32,Somerst,TwnhsE,Gd,193800
1856,2284,2007,572,1976,1,1976,1,7,4224,44,MeadowV,TwnhsE,TA,129900
1857,1434,2008,672,1994,1,1995,0,5,9245,57,CollgCr,1Fam,TA,145000
1858,2794,2006,748,2001,2,2002,1,5,14781,0,CollgCr,1Fam,Gd,275000
1859,2625,2006,400,1950,2,1950,0,4,8544,60,NAmes,Duplex,TA,81400
1860,794,2009,252,1954,1,1954,1,6,7440,62,Edwards,1Fam,TA,125000
1861,708,2009,288,1920,1,1950,0,6,7404,62,OldTown,1Fam,TA,80000
1862,286,2010,260,1924,2,1999,1,6,4853,67,SWISU,1Fam,Fa,104000
1863,62,2010,527,1996,2,1996,1,5,10593,59,NoRidge,1Fam,Gd,260400
1864,1647,2007,484,1981,2,2003,1,7,12090,78,NWAmes,1Fam,Gd,176000
1865,2054,2007,264,1966,1,1966,0,4,11677,0,Sawyer,1Fam,TA,123000
1866,1102,2008,687,2000,2,2000,1,5,11000,0,NoRidge,1Fam,Ex,291000
1867,654,2009,240,1948,1,2002,1,6,8000,50,NAmes,1Fam,TA,132000
1868,1089,2008,400,2005,2,2005,0,5,8029,51,Gilbert,1Fam,Gd,176000
1869,604,2009,576,1956,2,1956,1,6,13495,0,NAmes,1Fam,TA,177625
1870,2838,2006,392,1924,1,1950,0,7,9738,60,Edwards,1Fam,TA,104900
1871,2777,2006,515,1999,2,1999,0,5,9272,68,CollgCr,1Fam,Gd,196000
1872,1723,2007,564,2005,2,2005,1,5,7841,48,NridgHt,TwnhsE,Ex,280000
1873,349,2009,400,1995,2,1996,1,5,8530,0,Gilbert,1Fam,TA,168500
